Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
62977,C003,Premium Gift Box Set,22,2010-11-12,29.99,100610,France,659.78
62978,J010,Wool Blanket,10,2010-11-12,27.99,100202,USA,279.9
62979,A001,Ceramic Coffee Mug Set,7,2010-11-12,15.99,100208,United Kingdom,111.93
62980,C003,Premium Gift Box Set,24,2010-11-12,29.99,100154,United Kingdom,719.76
62981,C003,Premium Gift Box Set,14,2010-11-12,29.99,100525,United Kingdom,419.85999999999996
62982,B002,Decorative Wall Clock,6,2010-11-12,24.99,100149,United Kingdom,149.94
62983,D004,Leather Journal,9,2010-11-12,12.99,100113,United Kingdom,116.91
62984,C003,Premium Gift Box Set,21,2010-11-12,29.99,100630,United Kingdom,629.79
62985,C003,Premium Gift Box Set,11,2010-11-12,29.99,100712,Germany,329.89
62986,C003,Premium Gift Box Set,20,2010-11-12,29.99,100101,United Kingdom,599.8
62987,F006,Wooden Photo Frame,9,2010-11-12,9.99,100600,France,89.91
62988,J010,Wool Blanket,7,2010-11-12,27.99,100786,United Kingdom,195.92999999999998
62989,D004,Leather Journal,10,2010-11-12,12.99,100062,United Kingdom,129.9
62990,C003,Premium Gift Box Set,17,2010-11-12,29.99,100583,United Kingdom,509.83
62991,I009,Silver Earrings,2,2010-11-12,19.99,100553,Italy,39.98
62992,F006,Wooden Photo Frame,9,2010-11-12,9.99,100257,United Kingdom,89.91
62993,E005,Scented Candle Set,4,2010-11-12,18.99,100085,France,75.96
62994,C003,Premium Gift Box Set,22,2010-11-12,29.99,100364,Germany,659.78
62995,D004,Leather Journal,5,2010-11-12,12.99,100404,France,64.95
62996,I009,Silver Earrings,7,2010-11-12,19.99,100725,United Kingdom,139.92999999999998
62997,I009,Silver Earrings,10,2010-11-12,19.99,100486,United Kingdom,199.89999999999998
62998,C003,Premium Gift Box Set,15,2010-11-12,29.99,100733,USA,449.84999999999997
62999,A001,Ceramic Coffee Mug Set,3,2010-11-12,15.99,100678,Germany,47.97
63000,J010,Wool Blanket,6,2010-11-12,27.99,100384,United Kingdom,167.94
63001,A001,Ceramic Coffee Mug Set,1,2010-11-12,15.99,100049,USA,15.99
63002,D004,Leather Journal,7,2010-11-12,12.99,100797,France,90.93
63003,J010,Wool Blanket,1,2010-11-12,27.99,100568,France,27.99
63004,D004,Leather Journal,6,2010-11-12,12.99,100732,Spain,77.94
63005,I009,Silver Earrings,3,2010-11-12,19.99,100033,United Kingdom,59.97
63006,H008,Chocolate Gift Box,7,2010-11-12,14.99,100463,USA,104.93
63007,C003,Premium Gift Box Set,23,2010-11-12,29.99,100276,Germany,689.77
63008,B002,Decorative Wall Clock,2,2010-11-12,24.99,100380,United Kingdom,49.98
63009,J010,Wool Blanket,2,2010-11-12,27.99,100154,USA,55.98
63010,C003,Premium Gift Box Set,19,2010-11-12,29.99,100199,United Kingdom,569.81
63011,C003,Premium Gift Box Set,18,2010-11-12,29.99,100662,Italy,539.8199999999999
63012,H008,Chocolate Gift Box,3,2010-11-12,14.99,100265,United Kingdom,44.97
63013,C003,Premium Gift Box Set,23,2010-11-12,29.99,100596,Italy,689.77
63014,H008,Chocolate Gift Box,5,2010-11-12,14.99,100374,United Kingdom,74.95
63015,G007,Silk Scarf,3,2010-11-12,22.99,100239,France,68.97
63016,C003,Premium Gift Box Set,16,2010-11-12,29.99,100137,United Kingdom,479.84
63017,F006,Wooden Photo Frame,6,2010-11-12,9.99,100709,Germany,59.94
63018,F006,Wooden Photo Frame,8,2010-11-12,9.99,100418,Germany,79.92
63019,B002,Decorative Wall Clock,3,2010-11-12,24.99,100008,United Kingdom,74.97
63020,G007,Silk Scarf,6,2010-11-12,22.99,100703,United Kingdom,137.94
63021,D004,Leather Journal,1,2010-11-12,12.99,100768,Germany,12.99
63022,H008,Chocolate Gift Box,5,2010-11-12,14.99,100204,Germany,74.95
63023,D004,Leather Journal,9,2010-11-12,12.99,100470,United Kingdom,116.91
63024,H008,Chocolate Gift Box,1,2010-11-12,14.99,100487,Germany,14.99
63025,J010,Wool Blanket,4,2010-11-12,27.99,100233,United Kingdom,111.96
63026,A001,Ceramic Coffee Mug Set,5,2010-11-12,15.99,100172,United Kingdom,79.95
63027,E005,Scented Candle Set,9,2010-11-12,18.99,100133,United Kingdom,170.91
63028,I009,Silver Earrings,10,2010-11-12,19.99,100013,United Kingdom,199.89999999999998
63029,B002,Decorative Wall Clock,1,2010-11-12,24.99,100407,United Kingdom,24.99
63030,B002,Decorative Wall Clock,2,2010-11-12,24.99,100559,United Kingdom,49.98
63031,J010,Wool Blanket,4,2010-11-12,27.99,100557,United Kingdom,111.96
63032,F006,Wooden Photo Frame,5,2010-11-12,9.99,100196,United Kingdom,49.95
63033,H008,Chocolate Gift Box,2,2010-11-12,14.99,100137,France,29.98
63034,D004,Leather Journal,9,2010-11-12,12.99,100270,Spain,116.91
63035,C003,Premium Gift Box Set,16,2010-11-12,29.99,100566,United Kingdom,479.84
63036,C003,Premium Gift Box Set,13,2010-11-12,29.99,100629,Spain,389.87
63037,B002,Decorative Wall Clock,10,2010-11-12,24.99,100204,United Kingdom,249.89999999999998
63038,H008,Chocolate Gift Box,4,2010-11-12,14.99,100133,United Kingdom,59.96
63039,F006,Wooden Photo Frame,2,2010-11-12,9.99,100581,United Kingdom,19.98
63040,C003,Premium Gift Box Set,18,2010-11-12,29.99,100144,United Kingdom,539.8199999999999
63041,E005,Scented Candle Set,5,2010-11-12,18.99,100027,Germany,94.94999999999999
63042,J010,Wool Blanket,4,2010-11-12,27.99,100567,Spain,111.96
63043,D004,Leather Journal,4,2010-11-12,12.99,100202,United Kingdom,51.96
63044,I009,Silver Earrings,8,2010-11-12,19.99,100210,Germany,159.92
63045,F006,Wooden Photo Frame,9,2010-11-12,9.99,100061,United Kingdom,89.91
63046,I009,Silver Earrings,3,2010-11-12,19.99,100628,Germany,59.97
63047,J010,Wool Blanket,9,2010-11-12,27.99,100617,USA,251.91
63048,I009,Silver Earrings,2,2010-11-12,19.99,100290,United Kingdom,39.98
63049,F006,Wooden Photo Frame,10,2010-11-12,9.99,100343,United Kingdom,99.9
63050,G007,Silk Scarf,8,2010-11-12,22.99,100281,United Kingdom,183.92
63051,A001,Ceramic Coffee Mug Set,8,2010-11-12,15.99,100204,United Kingdom,127.92
63052,C003,Premium Gift Box Set,12,2010-11-12,29.99,100401,United Kingdom,359.88
63053,E005,Scented Candle Set,9,2010-11-12,18.99,100491,United Kingdom,170.91
63054,A001,Ceramic Coffee Mug Set,9,2010-11-12,15.99,100642,United Kingdom,143.91
63055,I009,Silver Earrings,10,2010-11-12,19.99,100112,France,199.89999999999998
63056,C003,Premium Gift Box Set,14,2010-11-12,29.99,100645,United Kingdom,419.85999999999996
63057,D004,Leather Journal,4,2010-11-12,12.99,100651,Germany,51.96
63058,J010,Wool Blanket,10,2010-11-12,27.99,100246,United Kingdom,279.9
63059,C003,Premium Gift Box Set,13,2010-11-12,29.99,100799,United Kingdom,389.87
63060,B002,Decorative Wall Clock,4,2010-11-12,24.99,100010,United Kingdom,99.96
63061,G007,Silk Scarf,1,2010-11-12,22.99,100277,France,22.99
63062,C003,Premium Gift Box Set,8,2010-11-12,29.99,100756,United Kingdom,239.92
63063,C003,Premium Gift Box Set,15,2010-11-13,29.99,100467,France,449.84999999999997
63064,B002,Decorative Wall Clock,9,2010-11-13,24.99,100415,United Kingdom,224.91
63065,D004,Leather Journal,7,2010-11-13,12.99,100581,United Kingdom,90.93
63066,C003,Premium Gift Box Set,6,2010-11-13,29.99,100358,United Kingdom,179.94
63067,F006,Wooden Photo Frame,4,2010-11-13,9.99,100301,United Kingdom,39.96
63068,A001,Ceramic Coffee Mug Set,7,2010-11-13,15.99,100466,United Kingdom,111.93
63069,J010,Wool Blanket,10,2010-11-13,27.99,100081,United Kingdom,279.9
63070,C003,Premium Gift Box Set,18,2010-11-13,29.99,100205,Italy,539.8199999999999
63071,E005,Scented Candle Set,9,2010-11-13,18.99,100324,United Kingdom,170.91
63072,D004,Leather Journal,3,2010-11-13,12.99,100740,United Kingdom,38.97
63073,C003,Premium Gift Box Set,18,2010-11-13,29.99,100648,USA,539.8199999999999
63074,C003,Premium Gift Box Set,11,2010-11-13,29.99,100580,United Kingdom,329.89
63075,D004,Leather Journal,8,2010-11-13,12.99,100167,United Kingdom,103.92
63076,C003,Premium Gift Box Set,14,2010-11-13,29.99,100095,France,419.85999999999996
63077,E005,Scented Candle Set,9,2010-11-13,18.99,100136,France,170.91
63078,E005,Scented Candle Set,2,2010-11-13,18.99,100194,France,37.98
63079,A001,Ceramic Coffee Mug Set,1,2010-11-13,15.99,100191,Spain,15.99
63080,B002,Decorative Wall Clock,3,2010-11-13,24.99,100241,Germany,74.97
63081,C003,Premium Gift Box Set,12,2010-11-13,29.99,100160,Germany,359.88
63082,I009,Silver Earrings,9,2010-11-13,19.99,100547,France,179.91
63083,E005,Scented Candle Set,2,2010-11-13,18.99,100025,United Kingdom,37.98
63084,H008,Chocolate Gift Box,8,2010-11-13,14.99,100211,United Kingdom,119.92
63085,C003,Premium Gift Box Set,19,2010-11-13,29.99,100560,United Kingdom,569.81
63086,H008,Chocolate Gift Box,3,2010-11-13,14.99,100174,United Kingdom,44.97
63087,H008,Chocolate Gift Box,5,2010-11-13,14.99,100327,United Kingdom,74.95
63088,F006,Wooden Photo Frame,4,2010-11-13,9.99,100508,United Kingdom,39.96
63089,A001,Ceramic Coffee Mug Set,9,2010-11-13,15.99,100388,United Kingdom,143.91
63090,C003,Premium Gift Box Set,12,2010-11-13,29.99,100714,Germany,359.88
63091,C003,Premium Gift Box Set,7,2010-11-13,29.99,100556,United Kingdom,209.92999999999998
63092,C003,Premium Gift Box Set,19,2010-11-13,29.99,100171,United Kingdom,569.81
63093,J010,Wool Blanket,4,2010-11-13,27.99,100126,United Kingdom,111.96
63094,C003,Premium Gift Box Set,13,2010-11-13,29.99,100115,United Kingdom,389.87
63095,G007,Silk Scarf,7,2010-11-13,22.99,100758,United Kingdom,160.92999999999998
63096,A001,Ceramic Coffee Mug Set,4,2010-11-14,15.99,100079,United Kingdom,63.96
63097,A001,Ceramic Coffee Mug Set,1,2010-11-14,15.99,100156,United Kingdom,15.99
63098,H008,Chocolate Gift Box,10,2010-11-14,14.99,100441,United Kingdom,149.9
63099,B002,Decorative Wall Clock,4,2010-11-14,24.99,100307,United Kingdom,99.96
63100,H008,Chocolate Gift Box,8,2010-11-14,14.99,100759,United Kingdom,119.92
63101,G007,Silk Scarf,2,2010-11-14,22.99,100187,United Kingdom,45.98
63102,G007,Silk Scarf,10,2010-11-14,22.99,100171,United Kingdom,229.89999999999998
63103,E005,Scented Candle Set,7,2010-11-14,18.99,100493,United Kingdom,132.92999999999998
63104,A001,Ceramic Coffee Mug Set,7,2010-11-14,15.99,100207,Germany,111.93
63105,B002,Decorative Wall Clock,4,2010-11-14,24.99,100325,Spain,99.96
63106,C003,Premium Gift Box Set,24,2010-11-14,29.99,100462,United Kingdom,719.76
63107,E005,Scented Candle Set,2,2010-11-14,18.99,100181,United Kingdom,37.98
63108,B002,Decorative Wall Clock,10,2010-11-14,24.99,100545,United Kingdom,249.89999999999998
63109,C003,Premium Gift Box Set,8,2010-11-14,29.99,100047,United Kingdom,239.92
63110,H008,Chocolate Gift Box,1,2010-11-14,14.99,100102,United Kingdom,14.99
63111,A001,Ceramic Coffee Mug Set,9,2010-11-14,15.99,100320,United Kingdom,143.91
63112,D004,Leather Journal,6,2010-11-14,12.99,100138,United Kingdom,77.94
63113,F006,Wooden Photo Frame,1,2010-11-14,9.99,100634,United Kingdom,9.99
63114,I009,Silver Earrings,1,2010-11-14,19.99,100624,United Kingdom,19.99
63115,G007,Silk Scarf,10,2010-11-14,22.99,100625,United Kingdom,229.89999999999998
63116,C003,Premium Gift Box Set,15,2010-11-14,29.99,100704,United Kingdom,449.84999999999997
63117,A001,Ceramic Coffee Mug Set,2,2010-11-14,15.99,100404,United Kingdom,31.98
63118,B002,Decorative Wall Clock,10,2010-11-14,24.99,100609,United Kingdom,249.89999999999998
63119,H008,Chocolate Gift Box,4,2010-11-14,14.99,100230,United Kingdom,59.96
63120,C003,Premium Gift Box Set,9,2010-11-15,29.99,100596,Spain,269.90999999999997
63121,G007,Silk Scarf,7,2010-11-15,22.99,100229,France,160.92999999999998
63122,C003,Premium Gift Box Set,19,2010-11-15,29.99,100284,United Kingdom,569.81
63123,G007,Silk Scarf,4,2010-11-15,22.99,100216,United Kingdom,91.96
63124,J010,Wool Blanket,2,2010-11-15,27.99,100179,United Kingdom,55.98
63125,C003,Premium Gift Box Set,5,2010-11-15,29.99,100190,United Kingdom,149.95
63126,C003,Premium Gift Box Set,25,2010-11-15,29.99,100794,Spain,749.75
63127,G007,Silk Scarf,1,2010-11-15,22.99,100640,Italy,22.99
63128,B002,Decorative Wall Clock,5,2010-11-15,24.99,100068,United Kingdom,124.94999999999999
63129,D004,Leather Journal,7,2010-11-15,12.99,100116,United Kingdom,90.93
63130,C003,Premium Gift Box Set,11,2010-11-15,29.99,100207,France,329.89
63131,C003,Premium Gift Box Set,23,2010-11-15,29.99,100264,United Kingdom,689.77
63132,E005,Scented Candle Set,10,2010-11-15,18.99,100453,United Kingdom,189.89999999999998
63133,F006,Wooden Photo Frame,3,2010-11-15,9.99,100247,Italy,29.97
63134,F006,Wooden Photo Frame,9,2010-11-15,9.99,100589,United Kingdom,89.91
63135,C003,Premium Gift Box Set,5,2010-11-15,29.99,100792,United Kingdom,149.95
63136,B002,Decorative Wall Clock,4,2010-11-15,24.99,100146,United Kingdom,99.96
63137,D004,Leather Journal,8,2010-11-15,12.99,100721,Spain,103.92
63138,J010,Wool Blanket,1,2010-11-15,27.99,100244,United Kingdom,27.99
63139,C003,Premium Gift Box Set,17,2010-11-15,29.99,100320,United Kingdom,509.83
63140,J010,Wool Blanket,1,2010-11-15,27.99,100720,United Kingdom,27.99
63141,D004,Leather Journal,4,2010-11-15,12.99,100592,United Kingdom,51.96
63142,D004,Leather Journal,3,2010-11-15,12.99,100681,United Kingdom,38.97
63143,J010,Wool Blanket,1,2010-11-15,27.99,100121,United Kingdom,27.99
63144,B002,Decorative Wall Clock,9,2010-11-15,24.99,100316,Germany,224.91
63145,J010,Wool Blanket,4,2010-11-15,27.99,100652,United Kingdom,111.96
63146,J010,Wool Blanket,1,2010-11-15,27.99,100253,Germany,27.99
63147,C003,Premium Gift Box Set,6,2010-11-15,29.99,100397,United Kingdom,179.94
63148,J010,Wool Blanket,10,2010-11-15,27.99,100070,Germany,279.9
63149,D004,Leather Journal,5,2010-11-15,12.99,100419,France,64.95
63150,G007,Silk Scarf,1,2010-11-15,22.99,100394,United Kingdom,22.99
63151,A001,Ceramic Coffee Mug Set,2,2010-11-15,15.99,100689,United Kingdom,31.98
63152,H008,Chocolate Gift Box,3,2010-11-15,14.99,100423,United Kingdom,44.97
63153,C003,Premium Gift Box Set,14,2010-11-15,29.99,100040,United Kingdom,419.85999999999996
63154,H008,Chocolate Gift Box,8,2010-11-15,14.99,100153,United Kingdom,119.92
63155,F006,Wooden Photo Frame,4,2010-11-15,9.99,100562,United Kingdom,39.96
63156,J010,Wool Blanket,8,2010-11-15,27.99,100725,United Kingdom,223.92
63157,D004,Leather Journal,5,2010-11-15,12.99,100663,United Kingdom,64.95
63158,C003,Premium Gift Box Set,5,2010-11-15,29.99,100745,Spain,149.95
63159,D004,Leather Journal,2,2010-11-15,12.99,100407,France,25.98
63160,D004,Leather Journal,8,2010-11-15,12.99,100591,Italy,103.92
63161,F006,Wooden Photo Frame,4,2010-11-15,9.99,100732,United Kingdom,39.96
63162,C003,Premium Gift Box Set,25,2010-11-15,29.99,100030,United Kingdom,749.75
63163,I009,Silver Earrings,1,2010-11-15,19.99,100468,United Kingdom,19.99
63164,A001,Ceramic Coffee Mug Set,7,2010-11-15,15.99,100462,United Kingdom,111.93
63165,F006,Wooden Photo Frame,3,2010-11-15,9.99,100637,Spain,29.97
63166,I009,Silver Earrings,1,2010-11-15,19.99,100384,United Kingdom,19.99
63167,C003,Premium Gift Box Set,11,2010-11-15,29.99,100407,United Kingdom,329.89
63168,C003,Premium Gift Box Set,5,2010-11-15,29.99,100276,Germany,149.95
63169,C003,Premium Gift Box Set,15,2010-11-15,29.99,100112,United Kingdom,449.84999999999997
63170,B002,Decorative Wall Clock,10,2010-11-15,24.99,100736,France,249.89999999999998
63171,C003,Premium Gift Box Set,24,2010-11-15,29.99,100572,Spain,719.76
63172,G007,Silk Scarf,5,2010-11-15,22.99,100429,United Kingdom,114.94999999999999
63173,G007,Silk Scarf,8,2010-11-15,22.99,100360,United Kingdom,183.92
63174,F006,Wooden Photo Frame,10,2010-11-15,9.99,100251,Italy,99.9
63175,F006,Wooden Photo Frame,5,2010-11-15,9.99,100081,United Kingdom,49.95
63176,A001,Ceramic Coffee Mug Set,4,2010-11-15,15.99,100594,United Kingdom,63.96
63177,E005,Scented Candle Set,8,2010-11-15,18.99,100290,United Kingdom,151.92
63178,I009,Silver Earrings,10,2010-11-15,19.99,100099,France,199.89999999999998
63179,F006,Wooden Photo Frame,10,2010-11-15,9.99,100504,Spain,99.9
63180,F006,Wooden Photo Frame,2,2010-11-15,9.99,100589,United Kingdom,19.98
63181,F006,Wooden Photo Frame,7,2010-11-15,9.99,100217,Spain,69.93
63182,C003,Premium Gift Box Set,17,2010-11-15,29.99,100031,United Kingdom,509.83
63183,C003,Premium Gift Box Set,22,2010-11-15,29.99,100678,France,659.78
63184,E005,Scented Candle Set,9,2010-11-15,18.99,100587,United Kingdom,170.91
63185,J010,Wool Blanket,5,2010-11-15,27.99,100108,USA,139.95
63186,H008,Chocolate Gift Box,3,2010-11-15,14.99,100441,Italy,44.97
63187,C003,Premium Gift Box Set,16,2010-11-15,29.99,100137,United Kingdom,479.84
63188,I009,Silver Earrings,1,2010-11-15,19.99,100696,Germany,19.99
63189,D004,Leather Journal,2,2010-11-15,12.99,100320,United Kingdom,25.98
63190,C003,Premium Gift Box Set,9,2010-11-15,29.99,100358,United Kingdom,269.90999999999997
63191,C003,Premium Gift Box Set,25,2010-11-15,29.99,100130,Italy,749.75
63192,I009,Silver Earrings,10,2010-11-15,19.99,100032,United Kingdom,199.89999999999998
63193,C003,Premium Gift Box Set,18,2010-11-15,29.99,100588,USA,539.8199999999999
63194,I009,Silver Earrings,8,2010-11-15,19.99,100557,United Kingdom,159.92
63195,D004,Leather Journal,5,2010-11-15,12.99,100387,United Kingdom,64.95
63196,J010,Wool Blanket,10,2010-11-15,27.99,100455,Germany,279.9
63197,F006,Wooden Photo Frame,1,2010-11-15,9.99,100773,United Kingdom,9.99
63198,C003,Premium Gift Box Set,7,2010-11-15,29.99,100256,United Kingdom,209.92999999999998
63199,B002,Decorative Wall Clock,8,2010-11-15,24.99,100541,United Kingdom,199.92
63200,I009,Silver Earrings,9,2010-11-15,19.99,100690,USA,179.91
63201,G007,Silk Scarf,3,2010-11-15,22.99,100402,United Kingdom,68.97
63202,J010,Wool Blanket,9,2010-11-15,27.99,100488,United Kingdom,251.91
63203,A001,Ceramic Coffee Mug Set,3,2010-11-15,15.99,100243,United Kingdom,47.97
63204,I009,Silver Earrings,5,2010-11-15,19.99,100312,United Kingdom,99.94999999999999
63205,B002,Decorative Wall Clock,8,2010-11-15,24.99,100582,Spain,199.92
63206,F006,Wooden Photo Frame,5,2010-11-15,9.99,100609,Spain,49.95
63207,H008,Chocolate Gift Box,2,2010-11-15,14.99,100697,United Kingdom,29.98
63208,C003,Premium Gift Box Set,14,2010-11-15,29.99,100631,United Kingdom,419.85999999999996
63209,E005,Scented Candle Set,2,2010-11-15,18.99,100373,United Kingdom,37.98
63210,B002,Decorative Wall Clock,5,2010-11-15,24.99,100343,United Kingdom,124.94999999999999
63211,I009,Silver Earrings,4,2010-11-15,19.99,100076,United Kingdom,79.96
63212,C003,Premium Gift Box Set,21,2010-11-15,29.99,100113,USA,629.79
63213,H008,Chocolate Gift Box,1,2010-11-15,14.99,100309,France,14.99
63214,C003,Premium Gift Box Set,16,2010-11-15,29.99,100403,United Kingdom,479.84
63215,C003,Premium Gift Box Set,6,2010-11-15,29.99,100499,United Kingdom,179.94
63216,H008,Chocolate Gift Box,7,2010-11-15,14.99,100525,Germany,104.93
63217,B002,Decorative Wall Clock,7,2010-11-15,24.99,100299,Spain,174.92999999999998
63218,C003,Premium Gift Box Set,25,2010-11-15,29.99,100436,United Kingdom,749.75
63219,C003,Premium Gift Box Set,6,2010-11-15,29.99,100345,France,179.94
63220,E005,Scented Candle Set,5,2010-11-15,18.99,100356,United Kingdom,94.94999999999999
63221,A001,Ceramic Coffee Mug Set,9,2010-11-15,15.99,100176,United Kingdom,143.91
63222,A001,Ceramic Coffee Mug Set,10,2010-11-15,15.99,100268,United Kingdom,159.9
63223,J010,Wool Blanket,9,2010-11-15,27.99,100078,United Kingdom,251.91
63224,G007,Silk Scarf,5,2010-11-15,22.99,100612,United Kingdom,114.94999999999999
63225,C003,Premium Gift Box Set,13,2010-11-15,29.99,100538,Spain,389.87
63226,C003,Premium Gift Box Set,9,2010-11-15,29.99,100324,France,269.90999999999997
63227,I009,Silver Earrings,6,2010-11-16,19.99,100637,United Kingdom,119.94
63228,D004,Leather Journal,4,2010-11-16,12.99,100512,United Kingdom,51.96
63229,D004,Leather Journal,4,2010-11-16,12.99,100262,United Kingdom,51.96
63230,A001,Ceramic Coffee Mug Set,4,2010-11-16,15.99,100562,United Kingdom,63.96
63231,C003,Premium Gift Box Set,20,2010-11-16,29.99,100115,United Kingdom,599.8
63232,G007,Silk Scarf,8,2010-11-16,22.99,100785,United Kingdom,183.92
63233,J010,Wool Blanket,3,2010-11-16,27.99,100769,France,83.97
63234,A001,Ceramic Coffee Mug Set,5,2010-11-16,15.99,100663,United Kingdom,79.95
63235,C003,Premium Gift Box Set,20,2010-11-16,29.99,100140,United Kingdom,599.8
63236,J010,Wool Blanket,8,2010-11-16,27.99,100366,Germany,223.92
